"ID","lon","lat","time","Int_Stop","Behavior","Int.ID","Int.Sp","M4","M5","ActualTime","Int_Start","Duration","Relationship","Intensity"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.281860470275,12.078294558425,2021-06-12 18:39:22,00:05:56,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",14:39:32,00:05:47,9,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.2818295391727,12.0782710434273,2021-06-12 18:40:49,00:07:16,"Parrotfish","IP-Heterospecific","Sc. vetula","Display","None",14:40:52,00:07:13,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.2818870379286,12.0782599053,2021-06-12 18:41:46,00:08:15,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",14:41:50,00:08:10,5,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.281907597525,12.0782602765,2021-06-12 18:42:14,00:08:39,"Parrotfish","TP-Heterospecific","Sp. aurofrenatum","Charge","None",14:42:15,00:08:38,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.2818446236615,12.0782906834385,2021-06-12 18:43:11,00:09:37,"Parrotfish","IP-Heterospecific","Sc. vetula","Charge,Display","None",14:43:13,00:09:36,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.2818257754059,12.0782695261412,2021-06-12 18:43:41,00:10:10,"Parrotfish","IP-Heterospecific","Sc. vetula","Charge,Display","None",14:43:46,00:10:06,5,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.2819099831692,12.0782869760846,2021-06-12 18:45:37,00:12:13,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",14:45:48,00:12:02,11,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_145254",-68.281848190775,12.078279450075,2021-06-12 18:49:39,00:16:09,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Display","None",14:49:45,00:16:03,6,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.2818935578833,12.0784858195167,2021-06-12 19:00:43,00:03:44,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:00:45,00:03:42,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.2818915042647,12.0784570934118,2021-06-12 19:01:02,00:04:08,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase","None",15:01:09,00:04:01,7,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.2819202437563,12.0784387586313,2021-06-12 19:01:58,00:04:59,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",15:02:00,00:04:57,2,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.28191116828,12.07844534886,2021-06-12 19:04:09,00:07:09,"Parrotfish","IP-Heterospecific","Sp. viride","Charge","None",15:04:10,00:07:08,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.28190258516,12.0784691535,2021-06-12 19:04:29,00:07:32,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:04:33,00:07:28,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.2819224934,12.0784921558429,2021-06-12 19:04:50,00:07:53,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Charge","None",15:04:55,00:07:49,4,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.28189917375,12.07844413355,2021-06-12 19:07:37,00:10:42,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","Floater",15:07:44,00:10:36,6,"Floater","High"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.281885951325,12.0784390205125,2021-06-12 19:08:40,00:11:42,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",15:08:43,00:11:39,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.281897937425,12.0784321473625,2021-06-12 19:08:44,00:11:45,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge","None",15:08:46,00:11:43,1,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.2819224559067,12.07845110446,2021-06-12 19:10:24,00:13:26,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:10:27,00:13:23,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.2818823422461,12.0784365994385,2021-06-12 19:12:59,00:16:02,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase","None",15:13:03,00:15:58,4,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.28190820104,12.07843037882,2021-06-12 19:13:46,00:16:52,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",15:13:53,00:16:45,7,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.2819428973714,12.0784225860286,2021-06-12 19:14:40,00:17:45,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Chase,Display","None",15:14:46,00:17:39,6,"None","High"
"IV_Sctaeniopterus_TP_2021-06-12_151745",-68.2819322283929,12.0784630886143,2021-06-12 19:16:33,00:19:35,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Display","None",15:16:36,00:19:32,3,"None","Low"
"IV_Sctaeniopterus_TP_2021-07-01_154516",-68.28180823844,12.07799500598,2021-07-01 19:26:41,00:01:13,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase","None",15:26:47,00:01:07,6,"None","High"
"IV_Sctaeniopterus_TP_2021-07-01_154516",-68.2817895094538,12.0779529700692,2021-07-01 19:36:47,00:11:27,"Parrotfish","TP-Conspecific","Sc. taeniopterus","Chase,Display","None",15:37:01,00:11:13,14,"None","High"
"IV_Sctaeniopterus_TP_2021-07-01_154516",-68.2818240539429,12.0779945102857,2021-07-01 19:39:35,00:14:05,"Parrotfish","IP-Conspecific","Sc. taeniopterus","Charge,Display","None",15:39:39,00:14:01,4,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816799451,12.0777328033,2021-06-06 14:36:18,00:00:16,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:36:23,00:00:11,5,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816369078,12.0777318965636,2021-06-06 14:36:42,00:00:43,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Chase,Display","None",10:36:50,00:00:35,8,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816769834889,12.0777313504,2021-06-06 14:36:59,00:01:00,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Chase","None",10:37:07,00:00:53,8,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816859419091,12.0777070708909,2021-06-06 14:37:14,00:01:11,"Parrotfish","IP-Conspecific","Sc. vetula","Display","None",10:37:17,00:01:08,3,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816701687,12.0777415433364,2021-06-06 14:37:50,00:01:47,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Chase","None",10:37:54,00:01:43,4,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816818653,12.0777870418273,2021-06-06 14:38:48,00:02:42,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:38:49,00:02:41,1,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816814081,12.0777903488636,2021-06-06 14:38:50,00:02:46,"Parrotfish","TP-Heterospecific","Sc. taeniopterus","Charge,Display","None",10:38:52,00:02:43,3,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.28168287875,12.07778640555,2021-06-06 14:40:07,00:04:02,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:40:08,00:04:00,2,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.28165427964,12.07781034433,2021-06-06 14:40:31,00:04:28,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:40:35,00:04:24,4,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.281687866,12.0777797839,2021-06-06 14:41:20,00:05:16,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:41:23,00:05:13,3,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.281662678375,12.077762684775,2021-06-06 14:41:29,00:05:31,"Parrotfish","IP-Conspecific","Sc. vetula","Chase,Display","None",10:41:37,00:05:22,8,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.2815924859143,12.0777944941,2021-06-06 14:41:59,00:05:56,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:42:03,00:05:52,4,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816231767364,12.0777484545909,2021-06-06 14:43:14,00:07:12,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:43:19,00:07:08,4,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816197816556,12.0777184330111,2021-06-06 14:44:57,00:09:04,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Chase,Display","None",10:45:10,00:08:50,14,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.2817006204111,12.0777164958556,2021-06-06 14:45:13,00:09:11,"Parrotfish","IP-Conspecific","Sc. vetula","Chase","None",10:45:18,00:09:07,5,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816713396667,12.0777822286,2021-06-06 14:45:44,00:09:46,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Chase","None",10:45:53,00:09:37,9,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.28164956906,12.07775508242,2021-06-06 14:46:40,00:10:36,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:46:43,00:10:33,3,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816609029,12.0777364761182,2021-06-06 14:48:02,00:12:08,"Parrotfish","IP-Conspecific","Sc. vetula","Chase,Display","None",10:48:15,00:11:55,13,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816846389,12.0777526684333,2021-06-06 14:52:37,00:16:34,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:52:41,00:16:30,3,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.2816697877273,12.0778038666,2021-06-06 14:53:19,00:17:19,"Parrotfish","IP-Conspecific","Sc. vetula","Chase","None",10:53:25,00:17:12,7,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.28166073378,12.07774482294,2021-06-06 14:54:33,00:18:28,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:54:35,00:18:26,2,"None","Low"
"IV_Scvetula_TP_2021-06-06_105854",-68.28166198685,12.0777753624,2021-06-06 14:55:14,00:19:13,"Parrotfish","IP-Conspecific","Sc. vetula","Chase","None",10:55:20,00:19:08,6,"None","High"
"IV_Scvetula_TP_2021-06-06_105854",-68.28161234505,12.07775199785,2021-06-06 14:56:04,00:19:59,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:56:06,00:19:57,2,"None","Low"
"IV_Scvetula_TP_2021-06-06_112656",-68.28180292436,12.0778622534,2021-06-06 15:06:34,00:02:40,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",11:06:39,00:02:35,5,"None","Low"
"IV_Scvetula_TP_2021-06-06_112656",-68.2817211002,12.0778269321,2021-06-06 15:09:17,00:05:19,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",11:09:18,00:05:18,1,"None","Low"
"IV_Scvetula_TP_2021-06-06_112656",-68.2817384812,12.0778839976,2021-06-06 15:18:52,00:14:55,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",11:18:54,00:14:53,2,"None","Low"
"IV_Scvetula_TP_2021-06-06_112656",-68.2817735709182,12.0778703960636,2021-06-06 15:20:43,00:16:56,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Display","None",11:20:55,00:16:44,12,"None","Low"
"IV_Scvetula_TP_2021-06-06_115600",-68.28164294734,12.07791878096,2021-06-06 15:35:26,00:02:47,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Display","None",11:35:30,00:02:42,5,"None","Low"
"IV_Scvetula_TP_2021-06-06_115600",-68.2818292783539,12.0779632669308,2021-06-06 15:38:57,00:06:36,"Parrotfish","TP-Conspecific","Sc. vetula","Charge,Display","Neighbor",11:39:19,00:06:13,22,"Neighbor","Low"
"IV_Scvetula_TP_2021-06-06_133559",-68.2818779332364,12.0781340602455,2021-06-06 17:09:22,00:00:18,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",13:09:23,00:00:17,1,"None","Low"
"IV_Scvetula_TP_2021-06-06_133559",-68.2818509917778,12.0780108590111,2021-06-06 17:11:15,00:02:21,"Parrotfish","IP-Conspecific","Sc. vetula","Chase","None",13:11:26,00:02:11,11,"None","High"
"IV_Scvetula_TP_2021-06-06_133559",-68.2818713458,12.07796917295,2021-06-06 17:23:23,00:15:08,"Parrotfish","TP-Conspecific","Sc. vetula","Charge,Display","Neighbor",13:24:12,00:14:18,50,"Neighbor","Low"
"IV_Scvetula_TP_2021-06-06_133559",-68.281946783,12.07813915795,2021-06-06 17:34:35,00:26:13,"Parrotfish","TP-Conspecific","Sc. vetula","Charge,Chase,Display","Neighbor",13:35:17,00:25:31,42,"Neighbor","High"
"IV_Scvetula_TP_2021-06-06_140404",-68.2817936037,12.07833118735,2021-06-06 17:45:31,00:04:38,"Parrotfish","IP-Conspecific","Sc. vetula","Chase","None",13:45:38,00:04:31,7,"None","High"
"IV_Scvetula_TP_2021-06-06_140404",-68.2817961715636,12.0781994924364,2021-06-06 17:49:01,00:08:05,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",13:49:05,00:08:02,4,"None","Low"
"IV_Scvetula_TP_2021-06-06_140404",-68.2818003371556,12.0783293340444,2021-06-06 17:52:15,00:11:23,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Display","None",13:52:23,00:11:16,8,"None","Low"
"IV_Scvetula_TP_2021-06-06_140404",-68.2817881783273,12.0782923486909,2021-06-06 17:52:34,00:11:40,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Chase","None",13:52:39,00:11:35,5,"None","High"
"IV_Scvetula_TP_2021-06-06_140404",-68.2818763975615,12.0782316490231,2021-06-06 17:55:11,00:14:14,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",13:55:14,00:14:11,4,"None","Low"
"IV_Scvetula_TP_2021-06-06_140404",-68.281698510975,12.078266479075,2021-06-06 17:57:14,00:16:23,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",13:57:23,00:16:15,8,"None","Low"
"IV_Scvetula_TP_2021-06-06_140404",-68.2818400329461,12.0782267359615,2021-06-06 17:59:20,00:18:22,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",13:59:21,00:18:20,2,"None","Low"
"IV_Scvetula_TP_2021-06-06_140404",-68.2818532641667,12.0782407745889,2021-06-06 18:00:52,00:19:56,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",14:00:56,00:19:53,3,"None","Low"
"IV_Scvetula_TP_2021-06-06_140404",-68.28177212926,12.07831968738,2021-06-06 18:01:43,00:20:46,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Display","None",14:01:45,00:20:43,3,"None","Low"
"IV_Scvetula_TP_2021-06-06_155716",-68.2818769730909,12.0785467165909,2021-06-06 19:40:29,00:07:21,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",15:40:31,00:07:19,2,"None","Low"
"IV_Scvetula_TP_2021-06-06_155716",-68.2817842083,12.0785360563364,2021-06-06 19:42:42,00:09:37,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Display","None",15:42:47,00:09:33,4,"None","Low"
"IV_Scvetula_TP_2021-06-06_155716",-68.2819634210454,12.0785736148636,2021-06-06 19:44:45,00:11:38,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",15:44:47,00:11:35,3,"None","Low"
"IV_Scvetula_TP_2021-06-06_155716",-68.281926373,12.0784466062,2021-06-06 19:46:16,00:13:06,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",15:46:16,00:13:06,1,"None","Low"
"IV_Scvetula_TP_2021-06-09_110049",-68.2817816304231,12.0780469183615,2021-06-09 14:43:33,00:04:18,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Display","None",10:43:41,00:04:10,8,"None","Low"
"IV_Scvetula_TP_2021-06-09_110049",-68.2817590702636,12.0780501040182,2021-06-09 14:44:20,00:05:19,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Display","None",10:44:42,00:04:57,22,"None","Low"
"IV_Scvetula_TP_2021-06-09_110049",-68.28177705778,12.07802590168,2021-06-09 14:54:02,00:14:46,"Parrotfish","IP-Conspecific","Sc. vetula","Charge,Display","None",10:54:09,00:14:38,7,"None","Low"
"IV_Scvetula_TP_2021-06-09_110049",-68.2817986785636,12.0780731390545,2021-06-09 14:56:57,00:17:38,"Parrotfish","TP-Conspecific","Sc. vetula","Charge","Neighbor",10:57:01,00:17:34,4,"Neighbor","Low"
"IV_Scvetula_TP_2021-06-09_110049",-68.2817112096,12.078111833,2021-06-09 14:59:17,00:19:59,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",10:59:22,00:19:54,6,"None","Low"
"IV_Scvetula_TP_2021-06-09_112559",-68.2820348928462,12.0781801003385,2021-06-09 15:14:47,00:08:50,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",11:14:48,00:08:49,1,"None","Low"
"IV_Scvetula_TP_2021-06-09_112559",-68.2820678273,12.0782736552538,2021-06-09 15:21:54,00:16:00,"Parrotfish","TP-Conspecific","Sc. vetula","Charge","Neighbor",11:21:58,00:15:56,4,"Neighbor","Low"
"IV_Scvetula_TP_2021-06-09_115351",-68.281983328075,12.07838705275,2021-06-09 15:37:31,00:04:15,"Parrotfish","TP-Conspecific","Sc. vetula","Charge,Chase,Display","Neighbor",11:37:47,00:03:58,16,"Neighbor","High"
"IV_Scvetula_TP_2021-06-09_115351",-68.28194499485,12.0782614639167,2021-06-09 15:45:13,00:11:41,"Parrotfish","TP-Heterospecific","Sp. viride","Charge","None",11:45:14,00:11:40,1,"None","Low"
"IV_Scvetula_TP_2021-06-09_115351",-68.2819937146333,12.078215545025,2021-06-09 15:46:56,00:13:27,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",11:46:59,00:13:24,3,"None","Low"
"IV_Scvetula_TP_2021-06-09_115351",-68.2819738374364,12.0782582876455,2021-06-09 15:49:12,00:15:43,"Parrotfish","IP-Conspecific","Sc. vetula","Charge","None",11:49:15,00:15:40,3,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_105832",-68.2818956724,12.0780311762,2021-06-18 14:38:30,00:01:35,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",10:38:32,00:01:33,2,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_105832",-68.2818735746182,12.0779782558636,2021-06-18 14:40:03,00:03:09,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge,Chase","None",10:40:06,00:03:06,3,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_105832",-68.2819163612889,12.0779926515889,2021-06-18 14:42:26,00:05:50,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Chase,Display","None",10:42:47,00:05:29,21,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_105832",-68.2818438951,12.0780136529667,2021-06-18 14:54:58,00:18:59,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Charge,Chase,Display","Neighbor",10:55:56,00:18:01,58,"Neighbor","High"
"IV_Spaurofrenatum_TP_2021-06-18_105832",-68.2818410452333,12.0779692288667,2021-06-18 14:56:16,00:19:25,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Display","Neighbor",10:56:22,00:19:19,5,"Neighbor","Low"
"IV_Spaurofrenatum_TP_2021-06-18_112244",-68.2819376048,12.0781412534,2021-06-18 15:13:09,00:10:50,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Chase,Display","None",11:13:24,00:10:35,15,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_112244",-68.28191445396,12.07812075128,2021-06-18 15:16:31,00:13:59,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:16:33,00:13:57,2,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_114705",-68.2818288381909,12.0781491552818,2021-06-18 15:29:55,00:03:26,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Chase,Display","None",11:30:25,00:02:57,29,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_114705",-68.2817956991,12.0780768804,2021-06-18 15:35:46,00:09:08,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Charge,Display","Neighbor",11:36:06,00:08:48,20,"Neighbor","Low"
"IV_Spaurofrenatum_TP_2021-06-18_114705",-68.28178653771,12.07802537365,2021-06-18 15:36:07,00:09:34,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Charge,Display","Neighbor",11:36:33,00:09:08,26,"Neighbor","Low"
"IV_Spaurofrenatum_TP_2021-06-18_114705",-68.28175400758,12.07809635161,2021-06-18 15:43:26,00:16:32,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:43:30,00:16:28,4,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_114705",-68.2817804441,12.078093309,2021-06-18 15:45:34,00:18:48,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:45:47,00:18:36,13,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_114705",-68.2817981299,12.0780953765,2021-06-18 15:45:48,00:18:53,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:45:52,00:18:50,3,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_114705",-68.2818191813692,12.0781039604462,2021-06-18 15:46:03,00:19:20,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Chase,Display","None",11:46:19,00:19:04,16,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_121229",-68.2817396521667,12.0779179036333,2021-06-18 15:56:03,00:04:20,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Chase","None",11:56:16,00:04:06,14,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_121229",-68.2817956712,12.0780214481,2021-06-18 16:11:08,00:19:14,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge,Chase","None",12:11:11,00:19:12,3,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_135800",-68.2819164917,12.0784021448444,2021-06-18 17:39:44,00:02:34,"Parrotfish","None-None","None","Charge,Display","None",13:39:54,00:02:23,11,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_135800",-68.2819323113231,12.078377765,2021-06-18 17:44:01,00:06:44,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge,Chase","None",13:44:05,00:06:40,3,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_135800",-68.2819679536692,12.0783532382462,2021-06-18 17:44:47,00:07:45,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Charge,Display","Neighbor",13:45:05,00:07:27,18,"Neighbor","Low"
"IV_Spaurofrenatum_TP_2021-06-18_135800",-68.2819700298154,12.0782989879846,2021-06-18 17:45:06,00:07:50,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge,Display","None",13:45:11,00:07:45,5,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_135800",-68.2819413766,12.0783721877462,2021-06-18 17:46:35,00:09:27,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Chase,Display","Neighbor",13:46:48,00:09:14,12,"Neighbor","High"
"IV_Spaurofrenatum_TP_2021-06-18_135800",-68.2820056546733,12.0783746671067,2021-06-18 17:47:00,00:10:20,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Chase,Display","Floater",13:47:41,00:09:39,41,"Floater","High"
"IV_Spaurofrenatum_TP_2021-06-18_142311",-68.28182750006,12.07828704828,2021-06-18 18:08:15,00:06:07,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Chase","None",14:08:23,00:05:59,8,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_142311",-68.2817915081846,12.0782268906769,2021-06-18 18:13:50,00:11:40,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Chase","None",14:13:56,00:11:34,6,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_142311",-68.2817973029267,12.0782331190933,2021-06-18 18:18:36,00:16:23,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",14:18:38,00:16:20,3,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_144852",-68.2819271134333,12.0784251345,2021-06-18 18:30:39,00:01:13,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",14:30:51,00:01:00,13,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-18_144852",-68.2819404187214,12.0784424930143,2021-06-18 18:33:04,00:03:43,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Chase,Display","None",14:33:22,00:03:26,18,"None","High"
"IV_Spaurofrenatum_TP_2021-06-18_144852",-68.2819056348,12.0784985041167,2021-06-18 18:34:16,00:04:50,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Chase,Display","None",14:34:29,00:04:38,13,"None","High"
"IV_Spaurofrenatum_TP_2021-06-19_110307",-68.2818642391428,12.0781570353857,2021-06-19 14:46:31,00:05:45,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Charge,Display","Neighbor",10:47:03,00:05:13,32,"Neighbor","Low"
"IV_Spaurofrenatum_TP_2021-06-19_110307",-68.281925534825,12.0782395103,2021-06-19 14:54:47,00:13:44,"Parrotfish","IP-Conspecific","Sp. rubripinne","Display","None",10:55:03,00:13:28,16,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-19_110307",-68.2819053437556,12.0782288071111,2021-06-19 14:56:27,00:15:10,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",10:56:28,00:15:09,1,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-19_110307",-68.2819105126,12.0782172493667,2021-06-19 14:56:33,00:15:42,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Chase,Display","None",10:57:00,00:15:15,27,"None","High"
"IV_Spaurofrenatum_TP_2021-06-19_110307",-68.2818663586,12.0783046167,2021-06-19 14:59:27,00:18:11,"Parrotfish","TP-Conspecific","Sp. aurofrenatum","Display","Neighbor",10:59:29,00:18:09,2,"Neighbor","Low"
"IV_Spaurofrenatum_TP_2021-06-19_112940",-68.2817617524428,12.0785600372857,2021-06-19 15:11:04,00:01:55,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Chase","None",11:11:19,00:01:41,15,"None","High"
"IV_Spaurofrenatum_TP_2021-06-19_112940",-68.2817399967778,12.0785445906111,2021-06-19 15:12:02,00:02:40,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:12:04,00:02:38,2,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-19_112940",-68.2817376684667,12.0785343647333,2021-06-19 15:12:23,00:03:03,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:12:26,00:03:00,3,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-19_112940",-68.28175947885,12.078547367125,2021-06-19 15:12:40,00:03:18,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:12:42,00:03:17,1,"None","Low"
"IV_Spaurofrenatum_TP_2021-06-19_112940",-68.2817440107778,12.0785529446,2021-06-19 15:12:52,00:03:30,"Parrotfish","IP-Conspecific","Sp. aurofrenatum","Charge","None",11:12:54,00:03:28,2,"None","Low"
